playerID,candidate,inducted,inducted_percent,max_percent,avg,obp,slp,ops,so_percent,G,AB,R,H,HR,RBI,SB,BB,W_team,L_team,W_team_percent,Div_w,Lg_w,WS_w,avg_post,obp_post,slp_post,ops_post,so_percent_post,G_post,AB_post,R_post,H_post,HR_post,RBI_post,SB_post,BB_post,GP_allstar,startingPos_allstar,Triple_Crown,Most_Valuable_Player,Rookie_of_the_Year,Babe_Ruth_Award,Lou_Gehrig_Memorial_Award,World_Series_MVP,Gold_Glove,All-Star_Game_MVP,Hutch_Award,Roberto_Clemente_Award,NLCS_MVP,ALCS_MVP,Silver_Slugger,Hank_Aaron_Award,birthCountry_USA,bats_L,throws_L,duration
rufda01,0,0,0,0,0.23943662,0.332096475,0.431690141,0.763786616,0.312676056,562,1420,195,340,67,202,6,172,679,677,0.500737463,1,0,0,0.083333333,0.214285714,0.333333333,0.547619048,0.5,4,12,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.03169127
ruggiju01,0,0,0,0,0.255970149,0.319918145,0.434328358,0.754246503,0.294029851,483,1340,164,343,53,163,40,114,872,910,0.489337823,3,1,0,0,0,0,0,0.75,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.697666619
ruizca01,0,0,0,0,0.264198926,0.352238806,0.39135349,0.743592296,0.141000283,1137,3539,405,935,71,415,25,403,1088,1018,0.516619183,6,2,1,0.254901961,0.37704918,0.424836601,0.801885782,0.117647059,53,153,21,39,5,19,3,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.40612059
ruizes01,0,0,0,0,0.171428571,0.194444444,0.257142857,0.451587302,0.2,17,35,3,6,0,2,1,1,175,149,0.540123457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150584885
ruizke01,0,0,0,0,0.255102041,0.316479401,0.373469388,0.689948789,0.126530612,143,490,44,125,11,52,6,36,269,277,0.492673993,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.064381883
ruizri01,0,0,0,0,0.212014134,0.289808917,0.356890459,0.646699377,0.259128386,315,849,95,180,28,109,5,90,435,595,0.422330097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5.0404868
ruppca01,0,0,0,0,0.23369036,0.299198575,0.407010711,0.706209286,0.314508277,296,1027,100,240,39,124,2,87,346,464,0.427160494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.057578184
russead02,0,0,0,0,0.241570206,0.314064634,0.391545043,0.705609676,0.267740312,615,1987,256,480,60,253,17,186,471,339,0.581481481,2,1,1,0.2,0.234782609,0.363636364,0.598418972,0.263636364,31,110,9,22,4,19,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.443623072
rutlejo01,0,0,0,0,0.257947321,0.312289562,0.384196185,0.696485748,0.249772934,370,1101,156,284,20,111,24,71,468,504,0.481481481,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.941922148
rutscad01,0,0,0,0,0.253768844,0.364025696,0.444723618,0.808749314,0.216080402,113,398,70,101,13,42,4,65,83,79,0.512345679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.377831167
saladty01,0,0,0,0,0.22597137,0.279047619,0.330265849,0.609313468,0.252556237,326,978,109,221,19,92,28,62,468,505,0.480986639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.057578184
saltaja01,0,0,0,0,0.232117812,0.308275426,0.408485273,0.7167607,0.345021038,895,2852,377,662,110,381,5,304,1213,1216,0.499382462,2,2,1,0.1875,0.257142857,0.21875,0.475892857,0.59375,10,32,1,6,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11.41433431
sanchad01,0,0,0,0,0.261538462,0.287128713,0.328205128,0.615333841,0.241025641,106,195,22,51,0,16,0,6,337,311,0.520061728,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.205425163
sanchal04,0,0,0,0,0.230769231,0.285714286,0.384615385,0.67032967,0.230769231,7,13,0,3,0,0,0,1,116,106,0.522522523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062307919
sanchca01,0,0,0,0,0.242530756,0.300324675,0.355448155,0.65577283,0.233743409,675,2276,253,552,32,217,30,165,642,713,0.473800738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.120632183
sanchga02,0,0,0,0,0.225435985,0.3130894,0.467035304,0.780124704,0.305401957,666,2351,341,530,154,401,6,260,668,526,0.559463987,1,0,0,0.171171171,0.220338983,0.387387387,0.60772637,0.396396396,31,111,11,19,7,19,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.009041938
sanchhe01,0,0,0,0,0.237547893,0.275485437,0.366538953,0.64202439,0.264367816,347,783,60,186,21,120,0,34,645,651,0.497685185,1,2,2,0.090909091,0.230769231,0.090909091,0.321678322,0.636363636,4,11,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.217786813
sanchje02,0,0,0,0,0.221238938,0.291465378,0.42300885,0.714474228,0.320353982,172,565,66,125,27,74,1,50,167,217,0.434895833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.124615837
sanchto01,0,0,0,0,0.256944444,0.305194805,0.375,0.680194805,0.319444444,52,144,14,37,4,18,0,7,352,296,0.543209877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.197211442
sandopa01,0,0,0,0,0.277500542,0.33360016,0.443046214,0.776646374,0.164243871,1380,4609,548,1279,153,639,12,357,1226,1161,0.513615417,6,4,4,0.337579618,0.388235294,0.535031847,0.923267141,0.152866242,42,157,21,53,6,20,0,10,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12.95851386
sandsdo01,0,0,0,0,0,0.25,0,0.25,0.333333333,3,3,0,0,0,0,0,1,87,75,0.537037037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.060233954
sanomi01,0,0,0,0,0.23381295,0.326896067,0.482014388,0.808910456,0.416466827,694,2502,386,585,162,418,5,333,593,601,0.496649916,2,0,0,0.105263158,0.15,0.263157895,0.413157895,0.473684211,5,19,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.077489613
santaan02,0,0,0,0,0.24513382,0.302417088,0.454379562,0.75679665,0.22080292,438,1644,211,403,83,238,3,113,336,534,0.386206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.133575638
santaca01,0,0,0,0,0.24221836,0.361469844,0.431821773,0.793291617,0.196871544,1784,6329,917,1533,278,925,48,1148,1108,1056,0.512014787,2,1,0,0.2,0.3,0.380952381,0.680952381,0.257142857,28,105,10,21,5,12,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12.32058153
santada01,0,0,0,0,0.254597701,0.297399783,0.413218391,0.710618174,0.274712644,547,1740,254,443,47,202,75,90,651,705,0.480088496,1,0,0,0,0,0,0,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.354018221
santado01,0,0,0,0,0.254761905,0.343126967,0.446428571,0.789555539,0.364285714,516,1680,233,428,77,244,30,209,582,613,0.487029289,1,0,0,0.25,0.4,0.375,0.775,0.625,10,8,1,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16576658
sardilu01,0,0,0,0,0.224400871,0.274949084,0.291938998,0.566888081,0.239651416,182,459,50,103,5,32,10,29,407,565,0.41872428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0247233
saundmi01,0,0,0,0,0.232179226,0.30647535,0.396741344,0.703216694,0.289613035,775,2455,324,570,81,263,55,255,770,850,0.475308642,1,0,0,0.380952381,0.409090909,0.571428571,0.980519481,0.476190476,8,21,2,8,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.189079858
schebsc01,0,0,0,0,0.236925515,0.315078236,0.436608558,0.751686794,0.269413629,394,1262,174,299,61,167,13,114,482,550,0.467054264,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.072677742
schimry01,0,0,0,0,0.195067265,0.321361059,0.495515695,0.816876754,0.399103139,147,446,74,87,35,78,1,71,219,267,0.450617284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.883680021
schoojo01,0,0,0,0,0.254841023,0.295752372,0.433181927,0.728934299,0.237150371,1133,4183,542,1066,174,537,15,182,836,843,0.497915426,3,0,0,0.114285714,0.184210526,0.142857143,0.327067669,0.285714286,14,35,3,4,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.029617309
schroma01,0,0,0,0,0.255952381,0.293785311,0.392857143,0.686642454,0.214285714,77,168,21,43,4,16,1,9,175,207,0.458115183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.919272812
schwaky01,0,0,0,0,0.232925953,0.340136054,0.495327103,0.835463157,0.329978433,819,2782,471,648,199,444,22,424,749,607,0.552359882,3,2,1,0.242424242,0.375,0.527272727,0.902272727,0.290909091,52,165,31,40,15,27,5,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.307473802
schwifr01,0,0,0,0,0.268939394,0.315602837,0.456439394,0.772042231,0.191287879,145,528,67,142,22,79,2,35,290,358,0.447530864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.364887712
seageco01,0,0,0,0,0.286520584,0.35908142,0.494023904,0.853105324,0.200531208,787,3012,485,863,137,447,15,313,702,493,0.587447699,6,3,1,0.236051502,0.320610687,0.459227468,0.779838155,0.287553648,61,233,37,55,13,36,3,27,3,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,1,1,0,7.088441241
seageky01,0,0,0,0,0.250854163,0.323371772,0.442006833,0.765378605,0.201402625,1480,5561,705,1395,242,807,55,533,814,866,0.48452381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10.24524802
segedro01,0,0,0,0,0.225806452,0.287128713,0.35483871,0.641967423,0.311827957,53,93,12,21,2,13,0,6,195,129,0.601851852,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.15265885
segurje01,0,0,0,0,0.284696824,0.331534449,0.408469682,0.740004131,0.149566891,1328,5195,712,1479,107,492,205,301,910,932,0.49402823,0,1,0,0.214285714,0.254237288,0.25,0.504237288,0.25,17,56,4,12,0,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.20144151
selskst01,0,0,0,0,0.283333333,0.306451613,0.433333333,0.739784946,0.45,32,60,9,17,2,7,1,2,161,163,0.49691358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.928150475
semiema01,0,0,0,0,0.254863388,0.322804926,0.441967213,0.76477214,0.217923497,1181,4575,683,1166,186,565,106,445,737,781,0.485507246,1,0,0,0.371428571,0.45,0.571428571,1.021428571,0.114285714,9,35,7,13,2,4,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,9.087113356
senzeni01,0,0,0,0,0.240043057,0.304433498,0.359526372,0.66395987,0.223896663,273,929,126,223,20,83,26,78,251,295,0.45970696,0,0,0,0.285714286,0.285714286,0.285714286,0.571428571,0.285714286,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.386790968
servebr01,0,0,0,0,0.203208556,0.262376238,0.331550802,0.59392704,0.235294118,62,187,19,38,6,16,0,13,68,94,0.419753086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.386044888
severpe01,0,0,0,0,0.234501348,0.307879773,0.371069182,0.678948955,0.260557053,370,1113,107,261,33,134,5,107,574,620,0.480737018,2,0,0,0.1,0.1,0.2,0.3,0.3,4,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.869408681
shawch01,0,0,0,0,0.152777778,0.24691358,0.222222222,0.469135802,0.430555556,38,72,2,11,1,7,1,9,150,174,0.462962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.075997454
shawtr01,0,0,0,0,0.237152485,0.321468715,0.437236731,0.758705446,0.273799495,733,2374,310,563,114,366,20,275,739,618,0.54458364,3,0,0,0.268292683,0.347826087,0.43902439,0.786850477,0.341463415,18,41,2,11,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.976187054
sheetga01,0,0,0,0,0.243947858,0.305982906,0.439478585,0.745461491,0.234636872,178,537,57,131,26,87,0,43,174,150,0.537037037,1,0,0,0.333333333,0.333333333,0.666666667,1,0.416666667,3,12,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.270388851
shortza01,0,0,0,0,0.133333333,0.243386243,0.266666667,0.51005291,0.387878788,67,165,23,22,6,22,3,24,143,181,0.441358025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.360739782
shuckja01,0,0,0,0,0.243174061,0.298259494,0.313993174,0.612252668,0.12116041,461,1172,137,285,8,86,25,87,603,692,0.465637066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7.745538923
sianimi01,0,0,0,0,0.166666667,0.166666667,0.166666667,0.333333333,0.291666667,9,24,1,4,0,0,0,0,62,100,0.382716049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.038330698
sierrma01,0,0,0,0,0.228426396,0.27388535,0.272419628,0.546304978,0.243654822,278,591,67,135,0,30,29,36,374,495,0.430379747,0,0,0,0.272727273,0.272727273,0.363636364,0.636363636,0.363636364,5,11,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.379987269
sierrmo01,0,0,0,0,0.234541578,0.289108911,0.362473348,0.651582258,0.289978678,207,469,51,110,9,41,6,32,385,425,0.475308642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79067332
simmoan01,0,0,0,0,0.263229002,0.314189897,0.366133754,0.680323651,0.103805449,1226,4441,501,1169,70,444,72,304,815,865,0.485119048,1,0,0,0.25,0.333333333,0.3125,0.645833333,0.1875,5,16,0,4,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.10561476
sirijo01,0,0,0,0,0.224783862,0.278820375,0.374639769,0.653460145,0.360230548,125,347,63,78,11,33,17,21,287,199,0.590534979,2,2,1,0.130434783,0.130434783,0.260869565,0.391304348,0.391304348,9,23,2,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.089686989
siscoch01,0,0,0,0,0.19729207,0.317434211,0.33655706,0.65399127,0.379110251,196,517,61,102,16,54,1,62,330,540,0.379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.005557951
skolema01,0,0,0,0,0.21686747,0.293478261,0.277108434,0.570586695,0.409638554,31,83,9,18,1,7,0,9,134,189,0.414860681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.330622805
slateau01,0,0,0,0,0.255357143,0.345882353,0.401785714,0.747668067,0.314285714,461,1120,162,286,33,133,43,134,431,439,0.495402299,1,0,0,0.4,0.4,0.6,1,0,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.344394478
smithca04,0,0,0,0,0.2,0.428571429,0.4,0.828571429,0,3,5,1,1,0,0,0,1,62,100,0.382716049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.005475814
smithdo02,0,0,0,0,0.245980707,0.310800882,0.424437299,0.735238181,0.268488746,447,1244,147,306,46,179,3,95,437,433,0.502298851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.93097052
smithdw02,0,0,0,0,0.248046875,0.31372549,0.416015625,0.729741115,0.2421875,169,512,66,127,17,68,7,41,228,318,0.417582418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.260847245
smithjo09,0,0,0,0,0.197183099,0.310483871,0.248826291,0.559310162,0.234741784,73,213,23,42,2,16,4,28,68,94,0.419753086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.353190004
smithke04,0,0,0,0,0.258974359,0.313539192,0.361538462,0.675077654,0.191025641,263,780,78,202,13,82,3,50,507,524,0.491755577,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.936446334
smithke05,0,0,0,0,0.16374269,0.214285714,0.280701754,0.494987469,0.30994152,65,171,11,28,3,14,4,10,151,173,0.466049383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.813158381
smithma05,0,0,0,0,0.255405405,0.325993884,0.360810811,0.686804695,0.244594595,442,1480,198,378,13,114,120,134,333,374,0.471004243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4.347796327
smithpa04,0,0,0,0,0.252564103,0.322093023,0.392307692,0.714400716,0.232051282,232,780,99,197,21,86,3,75,151,233,0.393229167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.064381883
smithse01,0,0,0,0,0.260748185,0.346334238,0.446119486,0.792453725,0.222501396,1249,3582,525,934,126,458,22,431,916,867,0.513740886,2,1,0,0.261904762,0.354166667,0.452380952,0.806547619,0.30952381,18,42,6,11,2,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10.0426429
smithty01,0,0,0,0,0.1875,0.277777778,0.25,0.527777778,0.5,10,16,2,3,0,1,0,1,78,84,0.481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.052020233
smithwi05,0,0,0,0,0.26119403,0.360373295,0.500829187,0.861202482,0.224709784,358,1206,192,315,72,230,6,152,366,180,0.67032967,3,1,1,0.204225352,0.289308176,0.366197183,0.655505359,0.274647887,38,142,15,29,5,19,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.359411898
smoakju01,0,0,0,0,0.228991091,0.323044397,0.418733446,0.741777843,0.270166145,1286,4153,505,951,196,570,3,552,907,995,0.476866456,2,1,0,0,0,0,0,0.5,11,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10.40678453
smolija01,0,0,0,0,0.235197368,0.301801802,0.363486842,0.665288644,0.202302632,235,608,67,143,16,67,3,43,464,508,0.477366255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.956275625
snydebr03,0,0,0,0,0.24,0.276190476,0.455,0.731190476,0.335,122,200,27,48,9,29,0,7,483,488,0.497425335,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.605905665
sogarer01,0,0,0,0,0.246422182,0.31504065,0.33765653,0.65269718,0.152951699,815,2236,267,551,26,187,46,207,946,897,0.513293543,3,0,0,0.15,0.227272727,0.3,0.527272727,0.2,8,20,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10.85306338
solakni01,0,0,0,0,0.252023121,0.329533679,0.372254335,0.701788014,0.227745665,253,865,117,218,21,93,19,74,228,318,0.417582418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.071931662
solando01,0,0,0,0,0.277939747,0.329422383,0.37414966,0.703572043,0.196307094,686,2058,205,572,27,206,13,129,638,718,0.470501475,1,0,0,0,0,0,0,0.375,5,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.37666756
solarya01,0,0,0,0,0.257582052,0.317678503,0.40756128,0.725239783,0.135438305,670,2407,282,620,75,307,6,189,524,610,0.462081129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.09524494
solerjo01,0,0,0,0,0.241488519,0.32960112,0.458036421,0.787637541,0.311163895,733,2526,339,610,134,377,10,299,727,789,0.479551451,2,2,2,0.292307692,0.417721519,0.692307692,1.110029211,0.323076923,26,65,11,19,6,11,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7.904337529
sosaed01,0,0,0,0,0.253164557,0.323135755,0.377637131,0.700772886,0.244725738,202,474,68,120,8,48,11,24,449,361,0.554320988,2,1,0,0.166666667,0.230769231,0.25,0.480769231,0.416666667,13,12,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.980916788
sosale01,0,0,0,0,0.114285714,0.138888889,0.228571429,0.367460317,0.342857143,11,35,3,4,1,1,0,1,81,81,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156060699
sotoel01,0,0,0,0,0.333333333,0.428571429,0.5,0.928571429,0.166666667,3,6,2,2,0,0,0,1,26,34,0.433333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.008213721
sotoge01,0,0,0,0,0.245440127,0.332280702,0.434972244,0.767252946,0.266851705,797,2522,308,619,108,361,3,311,1173,1256,0.48291478,2,0,0,0.15,0.260869565,0.35,0.610869565,0.3,7,20,1,3,1,2,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.62241524
sotoju01,0,0,0,0,0.286516854,0.425772419,0.525749064,0.951521483,0.209737828,617,2136,430,612,125,374,38,508,410,460,0.471264368,0,1,1,0.261261261,0.349206349,0.495495495,0.844701845,0.279279279,29,111,19,29,7,21,2,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4.380651211
sotoli01,0,0,0,0,0.4,0.421052632,0.581818182,1.002870813,0.236363636,18,55,9,22,1,9,1,2,73,89,0.450617284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.052020233
souzast01,0,0,0,0,0.22947873,0.318855932,0.411024566,0.729880498,0.360095866,505,1669,223,383,72,207,42,198,636,558,0.532663317,2,0,0,0.125,0.222222222,0.125,0.347222222,0.5,10,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.101466834
spande01,0,0,0,0,0.281261735,0.348647269,0.398047315,0.746694584,0.134434848,1359,5326,773,1498,71,490,185,515,993,953,0.510277492,3,0,0,0.257575758,0.279411765,0.333333333,0.612745098,0.136363636,14,66,4,17,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10.48618384
spangco01,0,0,0,0,0.256,0.315673289,0.3888,0.704473289,0.2992,420,1250,154,320,29,119,34,99,538,596,0.474426808,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.901599622
springe01,0,0,0,0,0.268786868,0.359613657,0.493716338,0.853329994,0.247242883,1006,3899,715,1048,221,584,66,487,763,593,0.562684366,3,2,1,0.269662921,0.35,0.539325843,0.889325843,0.277153558,65,267,43,72,19,38,4,31,3,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,8.468346373
stallja01,0,0,0,0,0.244101633,0.320554649,0.345735027,0.666289676,0.238656987,363,1102,107,269,21,128,1,114,453,577,0.439805825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.294448209
stameer01,0,0,0,0,0.048780488,0.152173913,0.073170732,0.225344645,0.585365854,15,41,4,2,0,2,0,5,93,69,0.574074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.052020233
stantmi03,0,0,0,0,0.26408249,0.355841551,0.536757686,0.892599237,0.323849532,1434,5237,815,1383,378,971,42,697,1014,989,0.506240639,2,0,0,0.260416667,0.336448598,0.635416667,0.971865265,0.333333333,27,96,16,25,11,24,1,11,3,3,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,12.32605735
starlbu01,0,0,0,0,0.204081633,0.247104247,0.297959184,0.545063431,0.33877551,91,245,31,50,5,17,2,13,85,137,0.382882883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.201941176
